,AUD,BRL,CAD,CHF,CZK,EUR,GBP,HUF,IDR,INR,JPY,KRW,MXN,NOK,NZD,PHP,PLN,SEK,SGD,THB,TRY,ZAR,CLP,COP,PEN
2020-06-03,1.4544,5.1807,1.3555,0.96418,23.816,0.89334,0.79565,309.0,14191,75.496,108.58,1218.59,21.688,9.5388,1.5662,49.958,3.9427,9.3432,1.3986,31.57,6.7628,17.0488,785.2,3603.5,3.4012
2020-06-04,1.4468,5.0657,1.3514,0.95876,23.665,0.88889,0.7972,306.58,14095,75.493,108.87,1216.65,21.756,9.4265,1.5564,49.875,3.9442,9.2597,1.4007,31.59,6.7438,16.8941,771.79,3595.77,3.4245
2020-06-05,1.4322,5.0599,1.3448,0.95905,23.468,0.88261,0.78948,304.17,14018,75.578,109.24,1205.27,21.754,9.303,1.535,49.83,3.921,9.2012,1.3923,31.465,6.7738,16.8423,766.25,3568.0,3.4296
2020-06-08,1.4316,4.9359,1.3404,0.96243,23.558,0.88613,0.79019,304.97,14014,75.534,109.36,1199.11,21.553,9.2692,1.5322,49.89,3.9285,9.2138,1.3912,31.435,6.7855,16.8187,766.83,3604.74,3.4346
2020-06-09,1.4403,4.8649,1.3447,0.9536,23.582,0.88543,0.78909,305.47,14093,75.536,108.15,1198.25,21.761,9.334,1.5384,50.045,3.937,9.2251,1.3908,31.36,6.8053,16.7288,769.33,3653.5,3.4423
2020-06-10,1.4259,4.8539,1.3387,0.94611,23.393,0.87912,0.78209,301.65,14085,75.516,107.39,1188.72,21.825,9.2644,1.5259,49.905,3.9142,9.196,1.3843,31.14,6.782,16.5605,773.03,3670.0,3.4245
2020-06-11,1.447,4.9763,1.3501,0.94263,23.51,0.88121,0.79014,303.89,14015,75.837,107.08,1197.73,22.399,9.4466,1.5448,50.131,3.9416,9.2543,1.3886,30.95,6.8198,16.8639,792.1,3766.8,3.4587
2020-06-12,1.455,5.0768,1.3577,0.9463,23.618,0.88464,0.79311,306.09,14206,75.893,107.27,1203.51,22.51,9.5962,1.5528,50.215,3.9352,9.2979,1.3905,30.95,6.8316,17.0554,791.67,3773.75,3.4586
2020-06-15,1.4641,5.1585,1.3634,0.94899,23.712,0.88865,0.79666,308.42,14254,76.006,107.38,1213.97,22.581,9.6769,1.5526,50.345,3.9413,9.3658,1.3945,31.11,6.8397,17.1705,782.69,3773.0,3.4586
2020-06-16,1.4436,5.0979,1.3548,0.94774,23.491,0.88433,0.79033,305.54,14130,76.097,107.35,1210.74,22.08,9.4967,1.5453,50.11,3.9151,9.2975,1.3895,31.111,6.8484,17.0249,783.6,3742.35,3.4697
2020-06-17,1.4505,5.2102,1.3536,0.94988,23.648,0.89031,0.79637,306.71,14199,76.166,107.42,1212.79,22.206,9.5308,1.5487,50.101,3.959,9.3592,1.3933,31.21,6.8565,17.1197,800.61,3745.75,3.4964
2020-06-18,1.4575,5.3233,1.3561,0.95054,23.783,0.89111,0.80225,308.27,14085,76.341,106.93,1211.25,22.512,9.5422,1.5523,50.171,3.9785,9.4034,1.3939,31.125,6.8587,17.4063,816.96,3745.48,3.5203
2020-06-19,1.4506,5.355,1.3567,0.95058,23.803,0.89206,0.80736,308.15,14209,76.137,106.84,1207.43,22.581,9.5571,1.5525,50.074,3.9711,9.4264,1.3937,31.012,6.8588,17.3452,816.39,3743.25,3.5
2020-06-22,1.453,5.2839,1.3565,0.95015,23.795,0.89182,0.80556,309.11,14259,76.037,106.92,1214.04,22.502,9.6303,1.5473,50.12,3.968,9.411,1.3947,31.0,6.8518,17.3974,819.18,3743.25,3.5018
2020-06-23,1.4377,5.2135,1.3491,0.94584,23.513,0.88355,0.80076,309.62,14160,75.49,106.95,1207.38,22.31,9.4844,1.5366,50.084,3.9204,9.2927,1.391,30.92,6.8583,17.2044,818.73,3698.25,3.5018
2020-06-24,1.4488,5.1793,1.3591,0.94672,23.699,0.88652,0.80091,311.68,14168,75.647,106.65,1202.47,22.586,9.5707,1.556,50.047,3.9433,9.3214,1.389,30.84,6.8548,17.3106,818.62,3727.62,3.5018
2020-06-25,1.4572,5.3582,1.3645,0.94973,23.925,0.89286,0.80476,316.38,14275,75.634,107.37,1203.33,22.886,9.7096,1.5594,50.067,3.9869,9.3629,1.3929,30.935,6.855,17.4003,808.7,3728.75,3.5027
2020-06-26,1.4548,5.404,1.3661,0.9481,23.908,0.89182,0.80777,316.73,14220,75.644,106.96,1200.56,22.816,9.7075,1.5543,49.989,3.985,9.3439,1.392,30.923,6.855,17.2834,821.02,3747.75,3.5277
2020-06-29,1.4539,5.4152,1.3656,0.9455,23.793,0.88621,0.81124,315.76,14368,75.496,107.29,1198.87,22.973,9.6608,1.5538,49.856,3.9582,9.2857,1.3921,30.88,6.8549,17.2157,819.37,3743.97,3.5265
2020-06-30,1.4595,5.4579,1.3685,0.95115,23.879,0.89302,0.81482,318.43,14453,75.567,107.75,1201.85,23.171,9.7446,1.561,49.861,3.9793,9.372,1.3974,30.92,6.8549,17.3625,822.26,3754.75,3.5407
2020-07-01,1.4525,5.4429,1.3587,0.94821,23.812,0.89286,0.80741,316.52,14265,75.554,107.42,1203.43,22.946,9.6193,1.5502,49.813,3.9806,9.3719,1.3955,30.99,6.8551,17.2263,808.2,3711.0,3.5277
2020-07-02,1.4439,5.3006,1.3595,0.94347,23.597,0.88605,0.79944,311.53,14379,74.739,107.43,1199.63,22.626,9.4695,1.5326,49.688,3.9642,9.2712,1.3934,31.06,6.8552,16.9194,800.61,3642.74,3.5207
2020-07-03,1.4411,5.3561,1.3572,0.94645,23.757,0.89095,0.80292,314.1,14510,74.679,107.52,1199.7,22.545,9.5131,1.5328,49.48,3.9814,9.3296,1.3947,31.11,6.8565,17.0849,802.13,3644.05,3.5387
2020-07-06,1.4331,5.2755,1.3539,0.93969,23.581,0.883,0.79916,311.55,14418,74.57,107.53,1192.5,22.182,9.3791,1.527,49.334,3.946,9.2581,1.391,31.045,6.8647,17.0208,798.2,3625.01,3.5438
2020-07-07,1.4403,5.3765,1.3567,0.94269,23.632,0.88574,0.79849,313.22,14440,74.81,107.71,1194.92,22.565,9.4267,1.5288,49.506,3.9578,9.2609,1.3951,31.233,6.8652,17.0866,789.12,3623.1,3.5367
2020-07-08,1.4391,5.3552,1.359,0.94134,23.7,0.88605,0.79677,314.98,14414,75.004,107.56,1195.16,22.721,9.4706,1.5273,49.529,3.9664,9.2424,1.3951,31.235,6.865,16.9793,786.58,3638.35,3.5198
2020-07-09,1.4318,5.3359,1.3502,0.93758,23.472,0.88168,0.79047,312.33,14395,74.987,107.27,1194.1,22.657,9.361,1.5185,49.429,3.9371,9.1668,1.3908,31.195,6.8634,16.8128,787.88,3620.7,3.4998
2020-07-10,1.4408,5.3823,1.3601,0.94227,23.671,0.88684,0.79434,313.68,14435,75.239,106.85,1201.4,22.787,9.5036,1.5244,49.48,3.968,9.2214,1.3926,31.32,6.8656,16.9288,791.93,3607.0,3.5018
2020-07-13,1.4342,5.3397,1.3563,0.94315,23.522,0.88269,0.79387,312.32,14425,75.223,107.16,1201.67,22.496,9.4139,1.5205,49.429,3.9507,9.1652,1.3896,31.39,6.8695,16.7469,789.26,3617.6,3.4968
2020-07-14,1.4372,5.356,1.3616,0.93987,23.418,0.87912,0.79805,312.51,14450,75.402,107.4,1206.14,22.627,9.4163,1.5312,49.499,3.9368,9.1301,1.3931,31.58,6.8669,16.7676,786.08,3621.5,3.4978
2020-07-15,1.4237,5.3225,1.3568,0.94224,23.232,0.87382,0.79116,308.68,14588,75.122,106.82,1200.24,22.261,9.2865,1.5202,49.444,3.9049,9.0412,1.388,31.49,6.8654,16.5205,781.0,3621.3,3.4938
2020-07-16,1.4314,5.3578,1.3538,0.94507,23.386,0.87612,0.79617,310.22,14625,75.223,107.1,1203.56,22.345,9.2998,1.5279,49.5,3.9362,9.0678,1.392,31.67,6.8617,16.6621,789.21,3635.23,3.5038
2020-07-17,1.4316,5.3237,1.3572,0.94093,23.348,0.87504,0.79697,309.52,14695,74.965,107.22,1204.54,22.412,9.275,1.5281,49.45,3.9226,9.0418,1.3902,31.71,6.8615,16.6692,787.2,3643.45,3.5167
2020-07-20,1.429,5.3704,1.3567,0.93781,23.234,0.87352,0.79119,307.97,14785,74.808,107.12,1202.89,22.556,9.2645,1.523,49.354,3.8952,8.9981,1.3897,31.775,6.8578,16.7199,785.28,3650.75,3.5025
2020-07-21,1.4117,5.2797,1.3457,0.93857,23.096,0.8739,0.78699,306.42,14708,74.613,107.23,1195.46,22.364,9.1701,1.5123,49.336,3.8768,8.9478,1.3887,31.63,6.8486,16.4997,771.18,3620.9,3.492
2020-07-22,1.3939,5.1753,1.3422,0.93151,22.772,0.86371,0.78704,301.67,14569,74.529,107.05,1195.7,22.346,9.0985,1.4966,49.326,3.8252,8.8457,1.3832,31.565,6.8491,16.369,766.79,3635.0,3.506
2020-07-23,1.4043,5.1451,1.3386,0.92757,22.769,0.86438,0.78827,300.21,14649,74.838,107.17,1200.89,22.446,9.1687,1.5026,49.444,3.8155,8.872,1.3859,31.71,6.8484,16.6136,770.01,3666.7,3.5178
2020-07-24,1.4108,5.2358,1.342,0.92436,22.629,0.86147,0.78381,298.91,14630,74.836,106.27,1203.33,22.467,9.2137,1.5081,49.376,3.7945,8.8465,1.3855,31.72,6.8484,16.7428,773.63,3692.0,3.5325
2020-07-27,1.4007,5.1802,1.3375,0.9216,22.273,0.85034,0.7767,294.14,14520,74.728,105.34,1196.56,22.116,9.0717,1.497,49.164,3.7429,8.7311,1.3789,31.505,6.8497,16.4439,767.95,3673.5,3.514
2020-07-28,1.4007,5.1762,1.3393,0.91815,22.404,0.85346,0.77638,296.13,14535,74.857,105.27,1200.08,22.057,9.1269,1.5047,49.214,3.7598,8.7753,1.3799,31.51,6.9372,16.584,765.21,3722.9,3.514
2020-07-29,1.3943,5.13,1.336,0.91821,22.423,0.85288,0.77087,296.52,14535,74.789,105.14,1194.22,21.86,9.0894,1.5045,49.073,3.7692,8.7736,1.3767,31.47,6.9721,16.4835,757.01,3703.9,3.4977
2020-07-30,1.4005,5.2107,1.343,0.91493,22.352,0.85157,0.7687,294.3,14600,74.887,105.24,1195.74,22.149,9.1299,1.5096,49.12,3.7537,8.777,1.3762,31.44,6.981,16.7819,760.9,3719.1,3.513
2020-07-31,1.3916,5.167,1.3418,0.90893,22.092,0.84402,0.76007,291.15,14656,74.814,104.92,1189.7,22.179,9.0583,1.4999,49.058,3.7166,8.6795,1.3711,31.185,6.9712,16.9615,756.43,3731.33,3.5317
2020-08-03,1.4078,5.2341,1.3436,0.91967,22.445,0.85281,0.76764,294.83,14714,75.2,106.18,1195.0,22.402,9.1411,1.5096,49.104,3.7695,8.7803,1.377,31.25,6.9814,17.2932,757.21,3767.35,3.5408
2020-08-04,1.402,5.333,1.3407,0.91466,22.287,0.84998,0.76783,293.01,14685,75.121,106.06,1195.49,22.728,9.1431,1.5136,49.107,3.7446,8.7569,1.3765,31.116,6.969,17.4144,771.19,3779.25,3.5508
2020-08-05,1.3848,5.2565,1.3247,0.90855,22.015,0.8436,0.76147,290.62,14550,74.835,105.76,1185.88,22.534,8.9915,1.5024,49.03,3.7063,8.6777,1.369,31.01,7.0281,17.2279,776.96,3772.75,3.5436
2020-08-06,1.3926,5.3483,1.3297,0.90847,22.124,0.84438,0.76022,292.35,14611,74.947,105.51,1186.35,22.473,8.9959,1.5054,49.089,3.7214,8.7111,1.3709,31.1,7.2493,17.5344,772.2,3741.0,3.5415
2020-08-07,1.3881,5.3545,1.3345,0.91428,22.238,0.84624,0.76477,292.74,14670,75.002,105.7,1186.34,22.436,9.0068,1.5051,49.046,3.7303,8.73,1.3712,31.155,7.1946,17.5248,787.45,3740.25,3.5516
2020-08-10,1.398,5.415,1.338,0.91728,22.259,0.85012,0.76643,293.45,14640,74.904,106.04,1187.01,22.362,9.036,1.5166,49.126,3.7423,8.7397,1.3736,31.14,7.3157,17.7208,805.33,3774.9,3.5516
2020-08-11,1.3923,5.4373,1.3287,0.91174,22.197,0.84868,0.76248,292.82,14723,74.565,106.06,1182.88,22.323,8.967,1.5135,48.897,3.7357,8.7274,1.371,31.06,7.2486,17.5049,794.11,3740.24,3.5595
2020-08-12,1.4029,5.4186,1.329,0.91369,22.188,0.84955,0.76863,293.22,14760,74.802,106.97,1184.2,22.375,8.9596,1.5289,48.96,3.7408,8.7089,1.3734,31.11,7.3124,17.4242,791.75,3755.55,3.5656
2020-08-13,1.3963,5.3888,1.3215,0.91135,22.078,0.84509,0.76374,291.5,14839,74.842,106.97,1185.01,22.342,8.886,1.5247,48.819,3.7157,8.6832,1.3717,31.05,7.3349,17.4427,792.9,3769.25,3.5693
2020-08-14,1.3989,5.3966,1.3247,0.91035,22.11,0.84653,0.76334,292.99,14909,74.892,106.67,1186.92,22.181,8.9226,1.5298,48.72,3.7234,8.7135,1.3721,31.11,7.3774,17.4486,796.58,3790.25,3.5702
2020-08-17,1.3908,5.4135,1.3232,0.90821,22.053,0.84367,0.76457,294.04,14881,74.825,106.29,1186.09,22.013,8.8686,1.5337,48.674,3.7093,8.6989,1.3699,31.21,7.3953,17.4437,806.83,3789.0,3.5772
2020-08-18,1.3814,5.4408,1.3163,0.90484,21.95,0.83991,0.75907,293.84,14845,74.651,105.44,1184.34,22.059,8.8199,1.5218,48.55,3.6847,8.6679,1.3649,31.12,7.3932,17.3988,794.18,3782.0,3.5653
2020-08-19,1.3767,5.4567,1.3147,0.90598,21.887,0.83801,0.7571,293.13,14771,74.851,105.37,1178.22,22.109,8.8373,1.5058,48.53,3.6824,8.6433,1.3641,31.24,7.3565,17.1943,783.88,3754.5,3.5613
2020-08-20,1.3961,5.6079,1.321,0.91021,21.992,0.84388,0.76095,295.69,14771,75.097,105.87,1188.37,22.254,8.9509,1.5323,48.698,3.7058,8.7388,1.3688,31.43,7.3527,17.227,785.81,3801.25,3.5762
2020-08-21,1.3971,5.6001,1.3224,0.91291,22.162,0.84969,0.76264,297.97,14771,74.943,105.81,1192.24,22.148,8.9993,1.5333,48.708,3.7369,8.8053,1.3706,31.575,7.301,17.247,792.66,3833.25,3.5824
2020-08-24,1.3889,5.5661,1.3146,0.90833,22.023,0.8441,0.76116,296.13,14670,74.086,105.73,1187.07,21.888,8.9633,1.5244,48.491,3.7128,8.7524,1.3677,31.41,7.3701,16.9334,785.51,3853.75,3.5844
2020-08-25,1.3943,5.5747,1.3202,0.91011,22.11,0.84645,0.76134,299.19,14645,74.251,106.37,1186.83,21.904,8.946,1.5306,48.55,3.7175,8.7629,1.3687,31.475,7.3939,16.7669,786.67,3865.4,3.5854
2020-08-26,1.3887,5.5405,1.3184,0.91085,22.277,0.84825,0.76079,300.91,14672,74.315,106.32,1186.67,21.948,8.9578,1.5244,48.574,3.7386,8.7665,1.3682,31.34,7.3548,16.795,784.51,3838.1,3.5693
2020-08-27,1.3799,5.5912,1.3147,0.91055,22.256,0.84703,0.75813,301.52,14721,73.92,106.17,1185.63,21.955,8.9089,1.5076,48.606,3.7263,8.7361,1.3661,31.23,7.3408,16.9643,784.31,3814.93,3.5622
2020-08-28,1.361,5.5063,1.3053,0.9029,21.989,0.83928,0.75089,298.09,14546,73.193,105.24,1181.07,21.879,8.7872,1.4875,48.406,3.6862,8.6112,1.3592,31.13,7.3165,16.6873,779.33,3744.0,3.5322
2020-08-31,1.358,5.422,1.3066,0.90235,21.95,0.83752,0.75046,296.93,14576,73.258,105.92,1185.73,21.825,8.7563,1.4848,48.44,3.6827,8.6171,1.3597,31.07,7.3509,16.716,776.21,3738.95,3.5412
2020-09-01,1.355,5.4331,1.3014,0.9064,21.879,0.83424,0.74226,295.34,14570,72.921,105.88,1184.72,21.714,8.7076,1.4789,48.528,3.6644,8.6431,1.3576,31.075,7.3576,16.6396,771.13,3677.75,3.5262
2020-09-02,1.3634,5.4131,1.3064,0.91046,22.206,0.8431,0.74901,302.48,14745,73.198,106.23,1187.14,21.849,8.7733,1.4789,48.617,3.7253,8.6894,1.3619,31.275,7.3845,16.7907,771.18,3656.75,3.5342
2020-09-03,1.373,5.369,1.3114,0.91222,22.321,0.84653,0.75455,303.1,14846,73.529,106.54,1190.76,21.771,8.9152,1.4881,48.581,3.7475,8.7525,1.3655,31.44,7.4415,16.7661,775.45,3689.48,3.5494
2020-09-04,1.3757,5.301,1.3096,0.91142,22.323,0.84445,0.75431,303.66,14738,73.197,106.22,1189.89,21.557,8.9316,1.4896,48.581,3.759,8.756,1.3645,31.39,7.4493,16.5747,771.31,3713.38,3.5254
2020-09-07,1.3728,5.2997,1.3095,0.91416,22.385,0.84574,0.75977,304.4,14792,73.452,106.22,1188.34,21.577,8.9186,1.4921,48.67,3.7639,8.7695,1.3667,31.37,7.4567,16.7163,774.76,3710.0,3.5355
2020-09-08,1.3819,5.382,1.3172,0.91812,22.504,0.84854,0.76753,306.64,14860,73.916,106.24,1189.77,21.865,9.055,1.5038,48.649,3.7745,8.8023,1.3703,31.465,7.4843,16.9733,772.44,3729.91,3.5405
2020-09-09,1.3815,5.333,1.3219,0.91786,22.525,0.8494,0.77476,303.83,14785,73.567,106.22,1187.33,21.713,9.1013,1.5046,48.65,3.7797,8.8015,1.3691,31.367,7.4951,16.7369,765.98,3712.28,3.5365
2020-09-10,1.3741,5.3101,1.3154,0.9086,22.436,0.84395,0.77298,302.01,14950,73.449,106.14,1186.46,21.365,9.0193,1.4969,48.605,3.7577,8.752,1.3671,31.265,7.4581,16.7607,772.6,3708.48,3.5435
2020-09-11,1.3703,5.2776,1.3179,0.90914,22.411,0.8436,0.77955,301.27,14993,73.595,106.14,1187.0,21.292,9.0289,1.4964,48.55,3.7512,8.7492,1.3666,31.33,7.4713,16.7477,769.77,3703.88,3.5714
2020-09-14,1.3748,5.314,1.317,0.9067,22.449,0.84203,0.77627,301.15,14880,73.543,105.94,1182.83,21.202,9.0041,1.4937,48.49,3.7474,8.7721,1.3647,31.3,7.4939,16.6618,765.0,3687.3,3.5594
2020-09-15,1.3639,5.2365,1.3147,0.90548,22.559,0.8409,0.77443,300.77,14845,73.596,105.44,1177.88,20.965,8.9945,1.4863,48.359,3.7387,8.7487,1.3591,31.18,7.486,16.4538,763.06,3698.23,3.5465
2020-09-16,1.3627,5.2415,1.3167,0.90597,22.517,0.84253,0.77027,302.08,14835,73.528,105.08,1171.72,21.03,8.9821,1.4817,48.36,3.7464,8.7723,1.3573,31.1,7.4968,16.322,760.2,3685.0,3.5254
2020-09-17,1.3692,5.2655,1.3196,0.91057,22.673,0.84767,0.77588,306.15,14835,73.629,104.59,1172.47,21.061,9.0903,1.4862,48.459,3.7788,8.8226,1.3596,31.195,7.5474,16.3324,760.98,3713.24,3.5215
2020-09-18,1.3726,5.2545,1.3184,0.91067,22.587,0.84509,0.77172,304.89,14735,73.532,104.36,1162.82,20.903,9.088,1.478,48.429,3.7693,8.7881,1.3591,31.175,7.572,16.1852,763.19,3728.88,3.5224
2020-09-21,1.3778,5.4519,1.3238,0.91295,22.89,0.84839,0.7772,308.03,14793,73.556,104.1,1164.71,21.476,9.2339,1.4923,48.479,3.8039,8.8279,1.3597,31.24,7.6109,16.7486,774.28,3787.0,3.549
2020-09-22,1.3874,5.4239,1.3314,0.9155,23.004,0.85179,0.78146,308.39,14785,73.475,104.58,1161.73,21.396,9.3295,1.5017,48.465,3.8274,8.8646,1.3627,31.38,7.6533,16.6762,777.0,3825.65,3.5526
2020-09-23,1.406,5.5164,1.3337,0.9214,23.063,0.85529,0.78588,312.19,14861,73.537,105.12,1165.58,22.095,9.4028,1.5186,48.561,3.8489,8.9282,1.3675,31.51,7.6907,17.0721,782.48,3860.18,3.5526
2020-09-24,1.4203,5.5762,1.3396,0.92503,23.199,0.85874,0.78341,312.97,14890,73.946,105.39,1174.37,22.418,9.534,1.5326,48.559,3.8895,9.0848,1.3765,31.62,7.63,17.061,783.1,3825.0,3.5526
2020-09-25,1.4224,5.5493,1.3375,0.92814,23.3,0.85955,0.78514,312.15,14870,73.681,105.5,1175.49,22.349,9.5793,1.5262,48.505,3.9159,9.1357,1.3772,31.615,7.625,17.105,787.86,3885.0,3.586
2020-09-28,1.415,5.5314,1.3385,0.92682,23.25,0.8569,0.77556,312.01,14900,73.719,105.42,1169.43,22.238,9.4756,1.5245,48.511,3.8991,9.0714,1.3734,31.675,7.804,17.0441,784.43,3871.25,3.5883
2020-09-29,1.4025,5.6419,1.3378,0.92249,23.199,0.85455,0.77733,312.51,14885,73.731,105.63,1167.23,22.257,9.4465,1.5167,48.449,3.8827,9.0021,1.3688,31.608,7.8319,16.9787,784.18,3885.2,3.5974
2020-09-30,1.404,5.6635,1.3389,0.92279,23.26,0.85412,0.77925,312.21,14945,73.71,105.71,1168.87,22.365,9.4814,1.5202,48.492,3.883,9.0291,1.3696,31.67,7.7716,16.834,784.77,3825.25,3.6013
2020-10-01,1.3886,5.6008,1.3288,0.91789,22.905,0.85092,0.77198,306.24,14826,73.034,105.5,1161.53,21.848,9.2812,1.5033,48.444,3.8236,8.9221,1.3618,31.57,7.7098,16.6247,786.28,3843.25,3.6053
2020-10-02,1.3957,5.6299,1.3302,0.91986,23.035,0.85251,0.773,305.95,14872,73.35,105.2,1163.41,21.874,9.2958,1.5067,48.477,3.8315,8.8875,1.363,31.535,7.7397,16.539,789.27,3869.75,3.6173
2020-10-05,1.3918,5.6567,1.3268,0.91613,23.025,0.84976,0.77167,304.36,14722,73.156,105.58,1158.84,21.461,9.2501,1.5043,48.403,3.8222,8.8923,1.3602,31.31,7.785,16.4384,798.41,3827.84,3.588
2020-10-06,1.3965,5.5416,1.3251,0.91403,22.921,0.84782,0.77201,304.98,14735,73.396,105.62,1160.23,21.334,9.2075,1.5034,48.442,3.8043,8.9138,1.3592,31.195,7.7681,16.4926,798.63,3831.25,3.5823
2020-10-07,1.4019,5.5606,1.3288,0.91648,22.994,0.84962,0.77666,305.23,14749,73.288,105.97,1157.77,21.462,9.2874,1.5176,48.41,3.8116,8.9065,1.359,31.23,7.8778,16.6349,794.53,3842.45,3.5684
2020-10-08,1.3958,5.5956,1.3245,0.91789,23.028,0.84998,0.77378,303.85,14757,73.26,105.98,1152.13,21.37,9.268,1.5177,48.452,3.8116,8.8796,1.3582,31.215,7.9306,16.5742,798.35,3837.75,3.5794
2020-10-09,1.3908,5.5783,1.3177,0.91335,22.984,0.84782,0.77293,302.06,14701,73.082,105.93,1144.99,21.266,9.2092,1.5109,48.396,3.7899,8.8343,1.3553,31.055,7.9084,16.4744,794.2,3823.5,3.5761
2020-10-12,1.3863,5.5317,1.3131,0.91042,23.033,0.84753,0.76784,302.42,14729,73.294,105.44,1148.66,21.25,9.147,1.5039,48.536,3.7978,8.8086,1.357,31.15,7.8668,16.5107,794.2,3823.5,3.5853
2020-10-13,1.3916,5.5476,1.3108,0.91066,23.209,0.84839,0.76857,305.59,14765,73.318,105.52,1146.18,21.225,9.1561,1.5029,48.634,3.8051,8.7749,1.358,31.116,7.9032,16.4966,798.7,3860.0,3.5833
2020-10-14,1.3939,5.5682,1.3134,0.91387,23.245,0.85106,0.76932,309.35,14733,73.277,105.28,1146.13,21.369,9.21,1.5007,48.718,3.836,8.8215,1.3572,31.19,7.9433,16.5019,798.63,3837.0,3.5875
2020-10-15,1.4151,5.637,1.321,0.91443,23.372,0.85485,0.77394,311.66,14770,73.474,105.27,1148.98,21.505,9.3758,1.5184,48.774,3.8911,8.8716,1.3622,31.265,7.9388,16.6976,803.95,3848.25,3.5802
2020-10-16,1.41,5.6259,1.3199,0.91312,23.234,0.85172,0.77434,310.33,14750,73.307,105.26,1142.29,21.184,9.3323,1.5115,48.674,3.8802,8.8232,1.3578,31.18,7.9465,16.512,793.3,3846.1,3.582
2020-10-19,1.4064,5.6121,1.3172,0.90997,23.204,0.84854,0.76867,309.76,14720,73.305,105.31,1138.17,21.054,9.2889,1.5062,48.563,3.8798,8.789,1.3568,31.18,7.8962,16.4451,787.38,3842.75,3.588
2020-10-20,1.4226,5.6039,1.319,0.90804,23.059,0.84674,0.77332,309.64,14710,73.539,105.66,1140.01,21.196,9.2886,1.5246,48.546,3.8788,8.7896,1.3578,31.3,7.9002,16.5322,785.79,3823.0,3.5913
2020-10-21,1.4118,5.5786,1.3126,0.90407,22.937,0.84374,0.76573,307.13,14632,73.718,104.85,1133.21,21.039,9.2233,1.5082,48.548,3.8593,8.7449,1.3556,31.24,7.8539,16.4001,782.83,3759.39,3.5963
2020-10-22,1.408,5.6162,1.3162,0.90737,23.035,0.84595,0.76367,308.43,14742,73.691,104.66,1134.98,21.148,9.2484,1.5006,48.614,3.873,8.7759,1.3572,31.3,7.9363,16.3065,778.48,3782.0,3.6012
2020-10-23,1.3983,5.5712,1.3127,0.90376,22.961,0.84345,0.7648,307.16,14685,73.65,104.73,1128.98,20.878,9.2087,1.4932,48.404,3.865,8.7397,1.357,31.255,7.9637,16.1863,775.5,3787.5,3.5963
2020-10-26,1.4038,5.6446,1.3182,0.90693,23.094,0.8461,0.76787,308.84,14714,74.076,105.03,1132.34,21.042,9.2618,1.4956,48.401,3.875,8.755,1.3618,31.28,8.0881,16.2518,775.03,3812.85,3.6033
2020-10-27,1.4017,5.6382,1.3175,0.90703,23.104,0.84517,0.76672,308.83,14659,73.665,104.58,1126.51,20.843,9.1614,1.4908,48.307,3.8744,8.7103,1.3589,31.22,8.153,16.1105,772.75,3807.6,3.6062
2020-10-28,1.4158,5.7296,1.3284,0.91183,23.384,0.85273,0.7731,313.05,14742,74.017,104.34,1136.28,21.298,9.3539,1.5048,48.357,3.9398,8.8437,1.3656,31.26,8.2635,16.3884,773.32,3828.5,3.6112
2020-10-29,1.4246,5.7826,1.3378,0.91285,23.383,0.85441,0.77264,314.42,14786,74.41,104.31,1133.73,21.363,9.5262,1.5103,48.432,3.9495,8.9051,1.366,31.27,8.3235,16.4322,771.63,3859.75,3.6102
2020-10-30,1.4159,5.7794,1.3298,0.91452,23.295,0.85485,0.77114,314.11,14625,74.466,104.6,1131.99,21.236,9.4837,1.5015,48.414,3.9513,8.8605,1.3637,31.15,8.3724,16.2728,773.05,3888.0,3.613
2020-11-02,1.4189,5.7429,1.3273,0.91787,23.284,0.85822,0.77285,314.32,14646,74.459,104.64,1133.38,21.226,9.5372,1.5075,48.41,3.9494,8.8933,1.3648,31.11,8.4391,16.218,767.4,3863.1,3.6142
2020-11-03,1.402,5.7035,1.3147,0.91514,22.999,0.85455,0.76946,310.9,14481,74.406,104.73,1131.21,21.157,9.4089,1.4981,48.354,3.9036,8.8733,1.3614,31.045,8.5319,16.0384,759.05,3817.5,3.5903
2020-11-04,1.3946,5.6958,1.3148,0.91076,22.849,0.85317,0.76746,309.21,14413,74.396,104.35,1132.36,21.028,9.3493,1.4965,48.389,3.8707,8.832,1.3588,31.03,8.4495,16.0473,753.7,3813.57,3.5994
2020-11-05,1.3797,5.5593,1.3056,0.9046,22.578,0.84353,0.76297,301.84,14256,74.011,103.64,1122.46,20.668,9.1523,1.4795,48.265,3.8072,8.6689,1.3508,30.81,8.4336,15.765,755.73,3751.75,3.5933
2020-11-06,1.3782,5.5663,1.3079,0.89992,22.466,0.84246,0.76184,302.46,14274,74.145,103.34,1122.66,20.795,9.1999,1.4749,48.182,3.8132,8.6609,1.3479,30.57,8.55,15.7484,751.12,3720.75,3.5896
2020-11-09,1.3662,5.2552,1.295,0.90701,22.28,0.84154,0.75927,300.41,14062,73.752,104.91,1112.03,20.109,9.013,1.4624,48.147,3.7592,8.5812,1.3423,30.38,8.0608,15.2575,757.18,3647.08,3.5803
2020-11-10,1.3751,5.383,1.3036,0.91607,22.384,0.84688,0.75528,302.64,14050,74.246,105.32,1116.98,20.41,9.0293,1.4654,48.315,3.8101,8.6382,1.3487,30.34,8.2719,15.5409,754.23,3627.75,3.6223
